DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
2012-04-09,MSP,DEN,6.38461538462,10.8653489507,4.42603022919
2012-04-13,DFW,PHL,10.4210526316,10.848771279300001,8.078199672050001
2012-04-23,LAX,EWR,10.857142857100001,11.1832377632,8.26610981227
2011-12-22,MSP,ORD,11.826086956500001,10.9774413119,8.255313296810002
2012-03-14,SEA,ORD,9.15789473684,10.5351999966,5.92792972944
2012-10-13,ORD,DTW,13.315789473699999,9.44161699558,11.6478545072
2012-01-16,CLT,LGA,9.0,10.624941228099999,6.69888050349
2012-04-02,LGA,BOS,3.6,12.405020279,2.87518115371
2012-07-28,LGA,ORD,12.653846153800002,11.548605911,9.612251797339999
2013-02-27,LAX,ATL,10.8947368421,10.961834729200001,8.97462309232
2012-03-20,DFW,ORD,8.42105263158,12.217605996,6.22107341107
2012-11-22,BOS,ORD,8.72222222222,9.91816485237,5.77831194112
2012-09-01,MIA,LGA,15.419354838699999,10.259713186399999,9.868381135549999
2012-08-07,LGA,ATL,10.8181818182,12.4194217077,8.802793732060001
2012-12-18,LAX,BOS,13.2608695652,10.4953769371,10.4846961689
2011-09-15,ORD,DEN,12.125,11.5562180675,7.96357195364
2012-10-21,MIA,LGA,15.3214285714,11.351687293800001,11.3073347923
2011-09-18,BOS,ORD,10.652173913,12.053393243,7.613437257739999
2012-08-18,LAS,ORD,11.961538461500002,10.447815779299999,8.18525879484
2011-09-05,DFW,BOS,11.8636363636,9.68473862531,7.778452867010001
2012-01-25,EWR,MCO,11.6363636364,10.9408206955,8.25513089825
2012-11-26,ATL,MCO,7.72222222222,11.673967668900001,5.50727385913
2012-01-30,LAX,JFK,14.52,12.9233807735,12.021231218099999
2011-09-10,EWR,ATL,8.3125,9.30703578288,6.31103530862
2012-03-17,MIA,ATL,12.090909090899999,10.0074151716,8.76632675917
2011-10-22,ATL,MCO,15.9411764706,11.2649285925,10.4154348648
2012-05-11,LAX,SFO,13.9230769231,12.677994056300001,10.279778507
2012-06-12,PHL,BOS,8.555555555560002,11.771232393,5.43650214343
2012-06-18,CLT,LGA,11.4,11.761050516500001,9.69753088488
2012-11-12,DEN,ATL,9.29411764706,11.043600185799999,8.0913897592
2012-03-23,LAX,ATL,9.380952380950001,11.6917125769,6.53051445505
2012-04-20,SEA,DEN,8.625,11.422386032999999,7.274384280930001
2012-09-16,IAH,LAX,14.16,10.6985682534,11.1791472543
2012-07-20,SFO,LAX,15.53125,12.8008269143,11.0657401397
2012-06-23,SEA,DEN,15.6333333333,9.89979055837,10.8038413773
2011-10-19,DEN,ORD,12.9545454545,11.494432681900001,9.687877907719999
2012-05-03,DEN,PHX,9.85,11.141010093,6.54759899746
2012-05-31,SEA,SFO,10.380952381,11.326080817000001,6.6893661170300005
2012-12-07,CLT,LGA,12.043478260899999,10.9722536152,9.00746286985
2011-09-08,DEN,SFO,11.782608695699999,11.0234924357,8.02811266023
2011-09-03,DEN,LAX,12.6923076923,10.259713186399999,7.96878525633
2012-07-22,LAX,JFK,17.2222222222,13.3373470047,11.627826504000002
2012-06-14,DEN,SFO,9.75,11.442679767000001,6.2565754884
2012-08-18,MIA,ATL,15.7142857143,9.93635988211,11.894154004
2011-09-06,ORD,PHX,11.1818181818,10.9566033772,7.352591792060001
2011-10-04,DFW,PHL,6.92857142857,10.4683478299,4.8272350058999995
2012-01-03,ORD,BOS,12.6,11.5371291009,8.361618663069999
2011-09-26,BOS,SFO,12.333333333299999,12.1635449425,8.100814058220001
2012-09-06,MSP,ATL,10.1904761905,10.946096443699998,8.51245585962
2012-11-23,DFW,ORD,10.3684210526,9.44161699558,7.740302365010001
2013-02-16,DEN,ORD,8.529411764710002,9.7053463019,6.26615559034
2012-11-14,ORD,IAH,9.52631578947,10.9513573097,6.653056282250001
2012-07-10,DFW,LGA,13.0,11.1645878502,9.42433986114
2012-11-06,LAX,DFW,11.7692307692,11.442679767000001,7.9815171104600005
2012-01-17,SEA,SFO,8.4375,11.286999569,6.61280323816
2012-09-21,LAS,JFK,18.5833333333,11.645219881900001,12.1617080567
2013-02-19,DEN,MSP,11.619047619000002,10.6559731546,9.3673699109
2012-05-28,ORD,DTW,9.85,9.65339375712,6.571669658869999
2011-09-01,MSP,DEN,11.2608695652,11.033573410299999,8.42732240073
2011-10-17,LAS,DEN,11.875,10.998048988499999,7.611847173410001
2012-10-06,SFO,BOS,10.65,10.515394758200001,7.962246443119999
2012-11-02,SFO,ATL,8.1875,10.606071160599999,6.1342617051
2011-12-08,DEN,ATL,9.21052631579,10.6682427762,8.55426435157
2012-07-01,LAS,DEN,11.4782608696,10.221258715700001,7.44598467276
2011-12-09,SFO,LAS,12.1363636364,10.6436222767,9.55333626364
2012-11-12,JFK,LAS,16.0769230769,10.9355299806,12.496153254300001
2012-03-19,LAX,BOS,9.9,11.048593430499999,6.5766732911800005
2012-10-30,SFO,EWR,12.4285714286,9.26858131216,9.43700921146
2012-06-17,LGA,ATL,8.8,11.4467121486,6.2458407213
2012-10-05,ORD,SEA,12.173913043499999,10.826435973399999,8.77316245413
2012-03-20,LAX,DFW,13.5,12.179928436600001,13.0766968306
2011-11-15,ORD,MSP,9.45,12.631630689400001,7.66039026077
2011-12-28,LAX,LAS,18.388888888900002,11.486563574200002,11.9672834435
2012-10-11,IAH,ORD,13.8181818182,11.3643598845,11.7499194066
2011-12-30,ORD,PHL,8.411764705880001,9.2160433096,5.489294393740001
2012-12-06,LAX,DEN,12.3636363636,11.4667443042,10.059562872899999
2013-02-01,BOS,LAX,11.9047619048,10.606071160599999,9.6897098094
2012-02-09,ATL,LAX,15.68,11.206290909100002,13.573012438900001
2013-02-19,ORD,SEA,8.352941176469999,10.5677483926,5.66724333859
2012-07-28,LGA,MIA,14.84375,11.058539991400002,9.893332309869999
2011-10-28,DFW,LGA,11.1818181818,11.659649166700001,7.461880036539999
2012-07-21,MSP,ATL,12.76,10.0247639084,8.45714687902
2012-03-26,DFW,PHL,7.5625,10.775181505399999,4.87125924856
2012-08-13,DTW,LGA,10.4545454545,10.9774413119,8.05178047584
2012-10-21,IAH,ORD,10.181818181799999,10.704574621699999,7.320137675239999
2012-09-21,LAX,IAH,15.4444444444,10.6985682534,11.4835445256
2012-02-13,DFW,ORD,9.94117647059,12.201551586199999,9.594728945069999
2011-09-26,PHX,ORD,12.0,10.7224785265,8.38830354503
2012-04-25,SFO,LAX,12.291666666700001,12.8355790209,10.456864467599999
2012-11-13,BOS,SFO,11.0,11.933224420999998,7.27683866472
2012-04-12,ORD,PHX,8.411764705880001,10.6123824213,5.9483067289100005
2012-12-15,BOS,EWR,14.086956521700001,8.74925006011,9.880711436839999
2012-01-22,BOS,LAX,10.45,10.259713186399999,8.042485868650001
2013-01-21,ATL,MCO,12.5769230769,11.936324963299999,9.01631000764
2013-02-20,DFW,LAS,12.2857142857,10.1337597977,9.193165163
2013-01-12,LGA,MIA,15.0,10.5806103453,11.6726175299
2011-11-29,SFO,ORD,11.5217391304,12.1359151667,7.844335334360001
2011-10-01,DEN,ATL,9.444444444439998,9.981085664830001,7.089530161339999
2012-04-27,SEA,ORD,10.6,11.256026543299999,8.17827674552
2011-11-27,SFO,BOS,14.4285714286,11.0234924357,9.677880742260001
2012-10-15,SFO,BOS,12.583333333299999,11.6270248521,8.80670034772
2012-11-08,CLT,LGA,7.6111111111100005,11.326080817000001,5.34832451927
2013-02-12,ORD,SEA,8.823529411760001,10.1499770804,6.18703578175
2012-10-25,ORD,SEA,12.541666666700001,11.048593430499999,8.82673393074
2011-10-18,MIA,LGA,12.7391304348,11.892441156099999,9.35762883381
2011-10-28,ATL,BOS,10.2272727273,11.474697304600001,7.495597553500001
2012-06-17,PHL,DFW,8.07142857143,9.981085664830001,5.18079717231
2012-04-03,MCO,ATL,9.176470588239999,11.238093946,7.316379689760001
2012-07-25,ORD,BOS,11.916666666700001,12.4759404498,7.79027636205
2011-11-13,ATL,DTW,10.05,10.2056521329,8.86432827627
2012-05-11,MIA,JFK,11.0,10.710561708,7.58287544405
2011-12-05,LGA,ATL,11.652173913,12.6986932228,8.74699270738
2012-06-01,LGA,ATL,10.7727272727,12.4805739323,8.91724823123
2013-03-05,MIA,JFK,11.4117647059,9.26858131216,9.67638119036
2012-04-07,DFW,PHL,6.666666666669999,8.001602836910001,3.8690692640099997
2012-08-07,JFK,SFO,19.4615384615,12.3636017408,12.191123073
2013-01-31,IAH,LAX,12.8636363636,10.3488923627,10.4894298476
2012-11-29,DEN,LAS,12.0454545455,10.2748756744,9.0473741138
2011-12-26,LAS,SFO,10.1904761905,10.662118055599999,6.53160812985
2013-01-12,SFO,LAS,14.826086956500001,9.80510140252,13.189707329800001
2012-03-03,MCO,ATL,11.2272727273,11.078275368699998,9.00228446235
2012-09-16,ORD,DFW,13.222222222200001,12.0707689192,9.684775257839998
2012-02-04,PHX,DEN,10.285714285700001,10.1660545572,6.7092686422800005
2012-02-13,ORD,ATL,10.7,11.895610189600001,8.47348806573
2012-03-21,ORD,ATL,11.2,11.8377269856,10.9813238585
2012-10-10,BOS,ORD,9.85,12.2958682099,9.033708802969999
2012-02-08,MIA,ATL,10.7,10.9513573097,10.603375827899999
2012-02-18,DEN,SFO,11.947368421099998,9.61076388381,11.3012963082
2012-05-22,LAX,IAH,12.1304347826,10.4683478299,8.75579988468
2012-10-20,ATL,LGA,11.590909090899999,10.8980686629,10.3769850237
2012-05-04,MCO,ATL,13.956521739100001,11.673967668900001,12.1934343766
2012-02-27,LAX,EWR,13.0,11.2470817983,10.3440804328
2011-09-02,DEN,SFO,12.2,10.9302242139,7.648529270389999
2012-02-06,SFO,SEA,9.95238095238,11.582618569600001,7.3924027925699995
2011-11-01,DFW,BOS,10.6111111111,10.3561349961,8.29697952758
2012-07-21,ORD,DEN,13.9285714286,10.092588683099999,8.764104278789999
2012-07-26,LAX,DFW,16.636363636400002,11.9609454628,12.2444328723
2011-11-17,SEA,SFO,10.210526315800001,12.2122698671,8.223130975539998
2012-06-20,BOS,EWR,12.2608695652,11.889266728499999,8.175447673619999
2012-09-02,SFO,DEN,9.21052631579,9.511127243230002,5.98682764602
2011-09-21,ORD,SFO,12.8846153846,12.6696496318,8.238091638610001
2012-01-09,LAX,SEA,10.1363636364,10.803829929800001,7.510598571960001
2011-09-07,DTW,ATL,8.27777777778,10.5482875994,6.64924193428
2012-08-22,JFK,MIA,18.1290322581,10.2134717492,12.672126723599998
2011-12-04,MCO,EWR,13.7307692308,10.798135343,9.55639133693
2012-07-09,MSP,ORD,14.28,12.251923574100001,10.3461748165
2013-02-04,BOS,LAX,10.25,11.3935986251,10.016652800900001
2012-05-08,ATL,SFO,9.42105263158,10.854313559000001,6.56011339226
2012-03-14,LAX,EWR,11.5,10.8653489507,10.704155612100001
2011-12-12,SFO,SEA,10.0476190476,11.4386386479,8.36346931887
2012-04-24,PHL,BOS,10.0,11.733623908199998,7.831560082979999
2011-12-31,DFW,LAS,11.5714285714,9.242497309960001,8.4413946038
2012-03-15,JFK,LAX,17.0666666667,13.3019350087,13.237703033699999
2011-11-24,DFW,LAX,11.3684210526,9.91816485237,9.78212954727
2012-07-31,PHL,ATL,11.826086956500001,11.3935986251,9.441938234730001
2012-12-18,ORD,SFO,10.3913043478,11.3977384176,7.29719205295
2012-05-25,ATL,BOS,10.8695652174,11.517842726800001,8.48155403763
2011-10-14,ORD,EWR,10.2631578947,12.270143998499998,8.012782186139999
2012-02-19,ORD,MSP,8.23529411765,10.704574621699999,5.4718531112
2012-01-05,ORD,PHL,8.3125,11.251559533399998,6.2045010543400005
2011-12-24,SEA,ORD,12.0454545455,9.22931721443,9.95933289374
2012-01-03,ORD,DTW,14.7391304348,10.5741904569,12.767919284100001
2012-07-25,IAH,LAX,13.4,10.2367357817,9.899494936610001
2012-05-30,BOS,LAX,11.0,10.6498079399,7.45143003214
2012-04-19,ORD,IAH,10.3,11.141010093,7.21183238267
2013-01-08,LGA,ATL,11.791666666700001,12.1744832481,10.3208491674
2011-09-01,LAX,BOS,12.6153846154,11.1551924865,7.848958774650001
2011-11-13,ORD,SFO,10.2380952381,12.1163278444,6.647591758709999
2011-11-17,MIA,JFK,11.916666666700001,10.6374160288,8.94872673317
2013-02-06,LAX,EWR,7.533333333330001,10.0247639084,5.289702485109999
2012-12-15,LAS,SFO,14.48,9.17564514329,12.731588013
2012-12-29,ATL,DTW,12.1304347826,9.00468805912,9.92382050617
2012-05-16,ORD,PHX,10.55,11.053573342,8.107663691
2011-11-26,DFW,LGA,8.833333333330001,9.63220062275,5.74200211035
2012-03-20,ATL,CLT,7.42857142857,10.8598394172,6.03469820435
2012-11-06,LAX,EWR,10.9,10.4751419203,8.25832912883
2012-10-17,ORD,EWR,10.35,12.2387991303,7.942391261289999
2012-02-24,PHL,ATL,9.619047619049999,11.8474998066,6.65940080245
2012-05-12,DFW,BOS,10.0,9.621513053360001,6.204836823
2012-04-01,LGA,ATL,10.95,11.1598960848,10.8262594989
2012-10-02,BOS,EWR,11.0555555556,11.548605911,8.768071907060001
2012-08-20,CLT,ATL,9.470588235289998,11.1598960848,7.59208178844
2012-11-11,LAX,IAH,12.217391304300001,10.9088488996,8.85210053007
2011-11-19,DEN,PHX,9.263157894739999,9.890535076579999,6.090448854680001
2012-05-13,IAH,ORD,12.857142857100001,10.4546849427,10.6173712108
2012-09-24,DFW,LAS,10.8095238095,11.2957553399,7.59354362349
2012-02-07,DFW,PHL,5.08333333333,9.89979055837,4.07784108062
2012-09-11,DFW,LAX,14.0,11.2782024973,11.534296684200001
2012-12-04,DEN,LAX,11.8636363636,10.998048988499999,8.98302873171
2012-01-07,MIA,JFK,19.45,10.9088488996,12.9831251423
2011-10-29,DEN,PHX,10.8095238095,9.74589084989,7.87158845227
2012-09-03,DTW,ATL,10.782608695699999,9.499720628139999,7.919805563150001
2012-06-24,DFW,ORD,12.88,11.889266728499999,8.60387509595
2012-09-05,PHX,ORD,9.894736842110001,9.77573109858,6.943380035389999
2012-04-01,MCO,ATL,12.2727272727,11.0285397345,10.493452916599999
2013-01-04,SFO,JFK,14.387096774200002,11.238093946,9.680486969
2012-12-30,SFO,ORD,15.8888888889,9.88123343258,12.1697396892
2012-07-18,PHX,ORD,12.1818181818,10.5612839988,8.567026286519999
2012-04-01,ATL,MCO,16.46875,11.737074373099999,12.130963781099998
2012-09-01,ORD,DEN,15.296296296300001,9.88123343258,11.6282640242
2012-07-03,LGA,DTW,9.166666666669999,9.981085664830001,7.53228345973
2012-05-28,LAX,IAH,13.6,10.5741904569,10.214368964
2011-12-15,ATL,SFO,9.88888888889,10.6985682534,7.873177764069999
2012-12-04,BOS,LAX,10.3333333333,10.0504881198,8.72454279941
2012-09-07,ATL,PHL,7.0,11.4142063017,4.472135955
2011-12-30,DEN,SEA,13.12,10.0419527467,9.23453662436
2011-11-12,MCO,ATL,14.7407407407,10.221258715700001,10.4719133238
2012-01-09,SEA,ORD,10.6111111111,10.786693738,8.57588197412
2011-09-20,LAS,SFO,12.961538461500002,10.9195671805,8.32577092758
2012-05-22,DFW,LAX,13.458333333299999,12.035854156800001,10.4838557737
2012-12-29,LGA,DFW,7.625,8.81646366787,4.99165971062
2012-09-27,ATL,SFO,13.916666666700001,10.803829929800001,10.7699932044
2011-12-17,LAX,DEN,15.2258064516,10.6804322036,10.9200417503
2011-12-15,ORD,LGA,10.619047619,13.636490421600001,7.27651146138
2011-11-06,ORD,LGA,10.0,12.984415263499999,8.74793208647
2012-08-19,SFO,SEA,13.9230769231,11.0385935365,10.3997041378
2012-09-19,SEA,SFO,15.5,11.470725043699998,11.748191350199999
2012-03-03,ATL,DFW,7.4375,10.7224785265,6.131544123080001
2012-05-24,LAS,JFK,15.7096774194,11.8377269856,9.987303768239999
2011-10-06,ATL,DTW,7.76470588235,10.6985682534,6.41803525003
2012-09-14,DFW,PHL,6.8571428571399995,11.4467121486,4.92805380305
2011-09-07,JFK,MIA,12.607142857100001,10.826435973399999,8.28805157693
2011-12-05,JFK,LAX,16.0,13.4005725766,11.4267855748
2012-02-08,ORD,PHX,10.1578947368,10.8980686629,7.5444104246100006
2012-12-15,PHX,ORD,11.2380952381,8.97460715287,8.01189591735
2012-03-22,ATL,ORD,9.052631578949999,12.0417188653,7.367146924089999
2012-09-22,LAS,SFO,18.7837837838,10.9566033772,13.0450823751
2013-01-30,ORD,LAS,11.052631578900002,9.465076119410002,9.07667146658
2011-11-18,MIA,LGA,11.8095238095,11.1123175924,8.98119729
2012-02-15,MIA,JFK,12.3684210526,10.1174002564,11.1813859522
2012-11-08,ORD,MSP,10.75,12.5240272032,7.939740152180001
2012-04-11,DTW,LGA,7.833333333330001,10.961834729200001,5.6698376364300005
2011-09-07,ORD,PHX,10.714285714299999,10.6123824213,7.26046043404
2012-04-21,DFW,SFO,10.8095238095,9.98990353351,7.756410559139999
2012-05-21,DFW,BOS,11.826086956500001,11.330373053099999,8.40266285668
2012-12-26,ATL,DEN,12.84,9.824427749089999,8.97533657679
2012-02-05,LAX,SEA,12.6818181818,10.9722536152,10.9038497511
2012-07-18,SFO,LAX,16.6764705882,12.6986932228,11.8135017471
2012-01-04,PHX,DEN,11.7142857143,10.7343196822,9.85465807191
2011-10-09,LAS,LAX,15.030303030299999,12.6273581199,9.61926728136
2011-11-15,JFK,MCO,13.392857142899999,10.267309839500001,9.21889880832
2013-01-18,MCO,EWR,12.791666666700001,10.9722536152,9.21708794278
2011-10-19,PHL,BOS,10.0,12.2335233821,7.844068572160001
2012-04-29,ORD,PHL,10.05,11.169267842,6.840090796569999
2012-07-25,ORD,DFW,13.08,12.4828863638,9.23273162901
2012-06-26,BOS,ORD,10.285714285700001,12.4549461295,6.619236037059999
2013-01-05,LAX,ATL,14.107142857100001,10.740212185499999,8.91249346045
2012-09-14,LAS,LAX,18.1891891892,12.2282326672,12.2606820497
2011-11-06,ATL,MSP,10.5909090909,10.259713186399999,8.186278245650001
2011-10-12,LAS,SFO,13.4230769231,11.3389280028,8.92714098432
2012-02-04,ORD,DTW,7.285714285710001,8.73206122178,5.22462470391
2012-10-19,LAX,SFO,16.71875,12.959524845799999,12.3686241314
2011-09-03,JFK,MCO,11.653846153800002,9.80510140252,7.771446751760001
2012-07-11,DEN,LAS,12.6,10.4270551669,8.16496580928
2012-10-30,ORD,PHX,11.090909090899999,10.4546849427,7.60894893504
2013-02-17,CLT,LGA,8.6875,10.2367357817,7.002083023410001
2012-08-08,ATL,EWR,10.6315789474,10.854313559000001,8.166398133789999
2012-10-01,PHL,ATL,8.166666666669999,11.9548207422,6.26146008156
2012-10-02,JFK,LAS,19.4722222222,10.7224785265,14.027495675299999
2012-07-24,ATL,DEN,11.619047619000002,10.786693738,9.356688465880001
2012-01-17,DFW,ORD,10.4,12.1744832481,7.436750846830001
2012-01-10,BOS,EWR,8.23529411765,10.961834729200001,5.4718531112
2012-09-16,ATL,BOS,12.541666666700001,11.1598960848,9.92133917445
2012-06-09,JFK,LAS,15.935483870999999,10.751941631400001,10.5354496309
2011-11-01,JFK,MCO,11.7727272727,10.1418860666,8.518505447839999
2012-03-28,ORD,DTW,12.7142857143,11.1551924865,10.8404006252
2011-12-06,BOS,ATL,9.5,11.3643598845,9.411531388510001
2012-10-02,DTW,ORD,10.0555555556,11.3389280028,9.92603363841
2012-08-17,ATL,MIA,12.4230769231,10.6743474486,9.2657350574
2012-09-22,LAX,ATL,14.1111111111,10.6498079399,10.8284999079
2011-11-04,CLT,ATL,12.0,10.406060846699999,9.94428926012
2011-09-09,DTW,LGA,9.31578947368,10.9774413119,6.12873588179
2013-02-22,ATL,LGA,9.65,12.39293355,7.99522884041
2011-11-17,DFW,SFO,9.5,11.5562180675,5.9160797831
2012-01-19,ORD,DTW,8.57142857143,11.5751136269,9.67720784361
2012-07-10,MSP,ATL,10.4782608696,10.9826146183,7.464275920660001
2012-11-09,LGA,MIA,14.7307692308,11.4786611228,11.4177324975
2012-02-10,PHL,MCO,9.57894736842,10.3776956496,6.36235272236
2012-04-08,DFW,DEN,10.0588235294,10.221258715700001,8.12765793629
2012-12-12,BOS,SFO,8.0,11.048593430499999,5.04975246918
2012-07-04,LAS,DFW,9.76470588235,9.09212481015,8.591634097810001
2012-10-27,ATL,PHL,9.63157894737,10.3122511889,6.8411380333
2011-10-18,JFK,MIA,14.2692307692,10.6311890589,9.83690070015
2012-03-04,LGA,BOS,4.0,10.0674425616,2.73861278753
2012-06-23,ORD,BOS,10.55,11.616022013399999,7.85041064967
2012-10-05,BOS,PHL,9.0,11.1504769953,5.62731433871
2012-01-02,LAS,ORD,15.7857142857,10.092588683099999,10.4078216416
2011-09-29,MCO,EWR,14.4838709677,10.420083286799999,9.63282917161
2011-11-27,PHL,DFW,8.05882352941,9.84355587324,5.15352534964
2012-01-12,LAX,LAS,14.933333333299998,11.712785973399999,11.1198279983
2011-09-30,DEN,PHX,8.944444444439998,11.1832377632,6.101805154530001
2012-01-30,LAX,ATL,13.4230769231,11.286999569,11.3319833283
2012-05-24,SFO,DFW,12.625,11.774614036300001,9.27273938231
2012-03-28,MIA,JFK,11.2727272727,10.4683478299,7.65432848712
2012-06-01,SFO,DEN,12.375,11.229062568699998,8.49456347882
2012-01-04,LAX,EWR,13.3703703704,10.4615288981,10.4039495021
2012-03-19,ORD,LAS,10.5238095238,11.4305300449,8.570992052380001
2012-01-01,LAS,DEN,11.043478260899999,9.981085664830001,8.79296341023
2012-08-20,DEN,ORD,12.48,11.525581226500002,8.01623352953
2013-02-13,DTW,ORD,7.076923076919999,11.1074922966,5.76572543082
2011-10-19,SFO,SEA,11.0,11.5975384552,7.733045971669999
2012-02-01,LAS,DFW,10.1052631579,10.1819946179,7.607706157739999
2013-02-09,CLT,LGA,7.6363636363600005,9.499720628139999,7.965836142839999
2011-12-08,JFK,MCO,13.64,9.93635988211,9.869481580439999
2013-01-06,EWR,ORD,7.5625,10.6436222767,4.87125924856
2011-10-27,LAX,ATL,11.88,11.844247886400002,8.23265854185
2012-09-09,MIA,ATL,14.3448275862,10.1819946179,11.004141629600001
2012-10-07,ATL,DTW,7.4,10.016109712999999,5.32916503779
2012-05-31,SFO,SEA,10.619047619,11.4507358303,6.917197340510001
2012-04-24,MSP,ATL,10.0,10.5741904569,7.53510303697
2012-10-05,SFO,EWR,12.36,11.673967668900001,9.55196314901
2012-04-07,LGA,ORD,12.875,10.9355299806,9.66082407143
2012-12-20,BOS,ORD,15.0740740741,11.304470195699999,11.3304420646
2012-07-21,MIA,JFK,17.1,9.8718851636,12.606374960899998
2012-07-12,SEA,SFO,12.04,11.8014486828,8.98368892308
2012-10-03,MSP,ORD,10.25,12.610169281600001,10.0361189815
2012-09-13,DEN,MSP,9.47368421053,11.0978040891,6.702971323330001
2013-02-20,PHX,DEN,10.909090909100001,11.1504769953,8.371772816230001
2011-12-22,SFO,SEA,12.695652173900001,10.9302242139,9.38293800958
2012-01-07,ORD,EWR,8.88235294118,9.06343230951,6.63214099048
2012-09-07,LAX,DFW,15.9310344828,11.9270078294,11.348162325999999
2012-04-03,JFK,LAS,13.7857142857,10.3343221655,10.443346784600001
2012-07-22,SFO,BOS,13.6296296296,11.1457495511,9.09415766873
2012-11-12,DFW,DEN,10.3,11.716275171400001,7.175249858110001
2012-08-01,DEN,SFO,12.958333333299999,11.260482879400001,11.521168293199999
2012-12-01,ATL,MCO,13.1363636364,10.5806103453,12.0881502565
2011-12-15,MCO,EWR,16.428571428599998,10.4886562965,12.488301404000001
2011-12-29,SFO,SEA,12.695652173900001,10.606071160599999,9.93814864142
2012-05-12,EWR,MCO,12.3913043478,10.4130852458,8.80980409665
2013-02-11,PHL,ATL,7.875,11.840990285999998,7.16356522038
2012-08-01,SEA,SFO,14.517241379300001,11.5900934323,9.32975535453
2012-11-25,JFK,SFO,17.0909090909,12.1275457775,11.1112657818
2011-09-03,DFW,DEN,10.9047619048,10.0074151716,7.608579117710001
2012-11-27,LAX,ORD,14.041666666700001,11.7847223308,11.682313524100001
2012-09-12,MSP,DEN,11.1,11.078275368699998,8.025616880700001
2013-01-08,LAX,ATL,12.84,11.0082680593,8.73536871956
2012-05-15,SFO,LAX,14.0769230769,12.808605760899999,12.4897496434
2012-09-14,ORD,PHL,10.4,12.1219452455,7.80957576852
2011-12-30,DEN,MSP,11.0,9.59995239987,8.581163303210001
2012-03-06,SFO,ORD,10.3157894737,11.6668221592,7.94461824535
2012-02-06,SFO,DFW,9.05882352941,11.260482879400001,7.266967973610001
2013-01-11,EWR,ORD,6.71428571429,10.876319428,4.496640992980001
2012-09-13,ORD,LAS,16.6896551724,11.0978040891,12.5302589424
2011-11-19,LGA,BOS,4.0,8.95938277645,2.73861278753
2012-08-08,LAS,DEN,11.5217391304,10.0333781304,9.277879681449999
2012-02-23,DEN,SFO,9.11764705882,11.048593430499999,6.80883941048
2011-11-28,ORD,LAS,11.0454545455,10.854313559000001,7.543381032569999
2011-09-27,LGA,ATL,10.652173913,12.5753089067,7.87752092783
2011-12-16,ORD,LAX,16.2580645161,12.2856210646,10.972595384100002
2012-12-18,BOS,LGA,5.916666666669999,12.7693829534,4.27377485546
2013-01-26,ORD,DTW,7.86666666667,8.928556029060001,6.139644785750001
2013-03-04,DFW,LAX,11.2,9.98990353351,8.513765942660001
2011-12-25,ATL,BOS,7.42857142857,7.404498160289999,6.5246784266699995
2013-01-19,DEN,DFW,10.8947368421,9.242497309960001,9.90451488992
2013-02-01,ATL,EWR,7.8125,11.1971038178,5.3068352150800004
2013-01-14,ORD,BOS,10.9,11.895610189600001,9.15308403591
2011-12-28,ATL,LAX,12.28,10.704574621699999,7.829005896880001
2012-08-23,DEN,SEA,14.8214285714,10.998048988499999,10.666852676900001
2012-11-05,PHL,DFW,9.6,10.6559731546,8.642089694380001
2012-08-20,ATL,BOS,11.052631578900002,11.5751136269,8.72081599272
2011-09-19,DFW,ORD,11.8181818182,12.932482674200001,8.16867631427
2012-02-12,BOS,LGA,5.18181818182,9.54493437602,5.03623235799
2011-12-12,SFO,EWR,11.2380952381,11.2154329654,8.166423708730001
2013-01-13,DTW,ATL,10.5238095238,9.89979055837,6.96863722416
2012-08-01,LAX,IAH,12.7307692308,10.5870082101,8.08731199995
2011-12-10,LAX,DFW,16.90625,11.078275368699998,11.382950960999999
2012-11-16,MCO,EWR,15.4666666667,11.1598960848,10.2779755599
2011-12-18,LGA,BOS,4.6,8.58853074597,3.2041639575200005
2012-09-30,SFO,ORD,16.21875,11.8701058501,12.172773360699999
2012-05-10,SFO,JFK,15.1153846154,12.635893493,12.4332680276
2012-01-06,LGA,ATL,9.411764705880001,11.70227904,9.347852851919999
2011-11-13,LAX,ATL,10.6,11.506174435799998,7.707822410760001
2012-10-28,LAX,SEA,14.2333333333,11.2245304261,9.960900573239998
2012-04-07,SFO,DFW,11.5,9.59995239987,10.0341522077
2013-02-27,ORD,DEN,6.733333333330001,10.786693738,5.53516894395
2012-04-13,ATL,EWR,11.2105263158,10.987773614000002,10.793922916600001
2012-01-12,MCO,EWR,11.590909090899999,11.3346554333,9.76221623408
2011-12-03,ORD,DTW,8.3125,9.84355587324,6.559662084789999
2012-02-23,PHL,ORD,7.2,12.0387888164,4.81367100781
2011-11-19,ATL,LAX,12.538461538499998,11.1314948899,8.95424265577
2012-11-25,DFW,ATL,8.9,10.967051448,6.30705536431
2013-01-22,LAX,DFW,13.458333333299999,11.6233644471,11.9162992748
2012-02-01,LAS,DEN,10.5,10.0504881198,7.409098247569999
2012-10-14,SEA,DEN,9.90476190476,10.6985682534,7.777562355289999
2012-01-03,ATL,PHL,12.2608695652,11.2470817983,9.42538830309
2012-03-31,ATL,DTW,10.65,9.63220062275,7.889199812669999
2012-04-06,DFW,SFO,12.3636363636,10.528621592,9.62905056164
